model,episode,success,total_reward,n_steps,stand_reward,small_control,door_openness_reward,door_hatch_openness_reward,hand_hatch_proximity_reward,passage_reward
GRPO,127,0,7.226839620631351,63,43.9034312899216,58.953858335920486,0.0009951212146590788,6.30145996006989,40.44676545695163,2.2320827056602623
GRPO,128,0,29.843421850981912,153,112.78368508687083,143.27747816952538,0.006397807687409824,41.872169168258075,137.1865595772893,29.500399426710732
GRPO,129,0,12.885599028303002,114,71.97705831397516,106.62150639427577,0.0007272447236046982,11.422292586021271,78.67960069712703,4.7134117656050805
GRPO,130,0,8.643778981725504,64,44.013023370864246,59.88303908225083,0.002416536845110433,6.52384294374156,48.38992445708841,5.082158330001661
GRPO,131,0,57.7629098700279,279,214.57197929381954,261.10272412218876,0.002323655669515974,100.73240597506424,224.14809941517066,61.26175648286927
GRPO,132,0,7.7271216728148975,59,48.373768714531195,55.13810641897904,0.009118278979619848,5.915692636803049,40.26391400392048,2.5542788721069476
GRPO,133,0,9.012695043079104,97,62.32068432695219,90.63875521979733,0.006919306808272255,9.781831645379153,53.962795337786126,0.0
GRPO,134,0,18.944126436135114,317,141.45003127589953,296.7359432641705,0.06567328758547179,31.71732397431799,81.77246671014099,0.0
GRPO,135,0,60.989929731215256,289,241.61019933601068,270.4401877408752,0.00020822050123379894,54.83074187824747,234.02871598785472,68.40482007982928
GRPO,136,0,9.425307197162244,94,65.79166144199434,87.87891038607742,0.0014218189300244774,9.524239425189043,55.93760627253937,0.0
GRPO,137,0,7.354043759760768,54,35.124810111237394,50.507886817111235,0.00045189469461830905,6.738013643763661,40.88191144032817,4.82158937655098
GRPO,138,0,15.246752673084337,190,119.83586929833484,177.72100184059767,0.03827622451548187,19.02865889463989,61.486130613368864,0.0
GRPO,139,0,13.717612818621532,111,86.13040663312896,103.8780770060766,0.0001222195527007931,11.116482377991789,75.51715396465639,3.785953734902014
GRPO,140,0,20.552802136364125,123,79.0061986140332,115.20471765175488,0.0013151706586609195,38.91767518002913,96.12033282810381,18.296140596768513
GRPO,141,0,10.640167467576372,112,73.31870780980039,104.92866880744803,0.0010063570949859673,11.219664620226228,64.12102045007411,0.019424109151636393
GRPO,142,0,13.466378488483274,89,54.59335743648098,83.29249104813448,0.0032305785954358443,30.0418334876228,64.5767536424152,10.367285271086887
GRPO,143,0,8.854109413822638,69,48.14039320053372,64.48212310990998,0.002226333973400794,14.444575173883013,50.84181790616186,3.1106419784924664
GRPO,144,0,23.90261537680768,135,91.01899271449471,126.35552842093269,0.0005140450290646242,35.406748990692414,106.12976808182529,23.742557358551547
GRPO,145,0,5.371386867738047,41,34.14835439159786,38.372166698608766,0.006315890430387953,7.281199534431382,30.14010459269766,0.8633428231464295
GRPO,146,0,65.88878614730449,325,257.44959490400913,304.33549932069656,0.00044254989571558025,75.13238858385563,249.26947597317263,73.05041876113796
GRPO,147,0,5.673792291086977,63,38.899740802815664,58.83936236650009,0.0019033366434324933,6.300040292704845,34.498486328032264,0.0
GRPO,148,0,49.65989343621104,243,205.3723183908823,227.33158406838427,0.0008414245152450323,81.23466785941488,197.39775850976847,47.18580112248346
GRPO,149,0,21.35252656911554,130,90.20579905849293,121.75301136420875,0.00016444874307633024,46.48795494374283,105.31682686169391,15.188342921086472
GRPO,150,0,18.631615253288686,116,72.20614700624944,108.63509753547373,0.007273011998430668,17.731494496112987,91.62327310711282,18.288158909863938
GRPO,151,0,6.3094249914295135,72,43.576419302661094,67.27053090607376,0.003635663210608546,7.219282053232748,37.51662732953988,0.0
GRPO,152,0,17.299452712686563,120,70.60726961155055,112.33608664865444,0.0002369618079822181,15.820639840581322,83.55861669523881,16.357323094741588
GRPO,153,0,44.46455051049293,238,176.72912209162794,222.88228697153014,0.011544859731345223,41.05097187851145,178.9732377766565,48.310694479223024
GRPO,154,0,36.80011433706755,208,142.31978893664595,194.73746871694564,0.0007962875434115436,63.40409478012636,167.09815893343404,34.15760445563495
GRPO,155,0,33.19309535372921,170,134.9458807124291,158.9421902024741,0.006685136848981573,27.990092612540497,137.11418311292988,35.199636832023
GRPO,156,0,9.134179373202365,109,62.222888881281,102.06108963689184,0.006296247959149735,10.928945751412396,55.22071550760237,0.0
GRPO,157,0,35.26859102397987,480,263.0311983342386,449.31217634472523,0.02828503463436514,48.04583162291073,164.628991065241,0.02393822011359381
GRPO,158,0,7.972531897834655,101,48.42991976860712,94.43235320491486,7.543030644291811e-05,10.125588771944404,58.1853988271275,0.07933683192587693
GRPO,159,0,25.30104937590409,156,102.16749014289074,146.0439452199215,0.0012135705659567458,22.3268037057715,105.77823572903168,26.66613299271153
GRPO,160,0,15.210035937196468,188,114.03037637679795,175.88136469089235,0.014635736136640345,18.917802926492218,71.82092826648204,0.0
GRPO,161,0,19.909189821754044,132,96.33545688568674,123.56631942740684,0.003844232792786056,13.209210064082967,93.42288723751814,15.88704088998129
GRPO,162,0,24.900810313358484,139,99.65088984854941,130.07361603032135,0.003709847610651469,16.210759671006663,114.44375772939755,25.84110550887692
GRPO,163,0,54.34470015057551,266,209.48310027871966,249.17225450961388,0.0009193190394932453,33.404945614991234,217.23275427335372,63.401820300485156
GRPO,164,0,18.469283159746652,121,62.5298320661738,113.27082755868553,0.0013779183932325493,20.351436699704998,96.80884238027653,19.309746250734463
GRPO,165,0,74.70514081545943,375,287.25054393132257,351.3633268764203,0.00032052353481134963,72.42801685624646,288.83446033914277,84.93487862121043
GRPO,166,0,5.493283023387268,39,29.970909516399026,36.478902636574176,0.006102708608954514,8.49606123418503,31.115139538651302,2.015672195571463
GRPO,167,0,7.777917503718366,68,48.233868935766836,63.647783696528045,0.0009396040506877372,6.854315225395591,49.288010028351366,1.3087687881880015
GRPO,168,0,35.37632398801022,197,161.07713858281508,184.31069179640457,0.010805365046361292,27.04795624340744,145.0756684743053,33.41405401658342
GRPO,169,0,42.75706588288181,221,158.22779205233357,206.88224565754746,0.0028064766323801687,65.11292968679605,165.10818577857626,46.955508242003425
GRPO,170,0,8.020245934726336,67,48.28780172949383,62.70125082245161,0.0032058991055369727,6.715444644700577,45.09914835298966,2.6025140388470396
GRPO,171,0,8.731530470416628,101,61.22647135593588,94.44127584791974,0.0002775603563608738,10.141548029977763,49.978425650872836,0.0
GRPO,172,0,21.3164547826492,132,95.71965383413882,123.5831945943199,0.002905351445947649,30.38703422117372,102.19728416861453,16.362002923545152
GRPO,173,0,24.86101502975638,431,181.62112020515062,403.26645592466815,0.029984776543807986,43.16954649553038,113.97822063923552,0.0
GRPO,174,0,7.130942359488808,82,49.29916005003366,76.65557788355133,0.001979670251818393,8.250740100455637,42.2041229158138,0.0
GRPO,175,0,18.769642253663687,120,70.37231933474237,112.37793054055078,0.00230188285466365,44.51634756608339,81.7302782982524,16.767314797567057
GRPO,176,0,11.60377941655558,80,55.78742401866901,74.8414275510425,0.0010358235492410753,8.009094734766203,53.85070916734837,9.400555931691699
GRPO,177,0,22.800759362713983,353,159.66165047081213,330.4021406554626,0.0618062124451743,35.34021375799677,119.64068249294557,0.24235504223497906
GRPO,178,0,30.084642123748626,184,143.20652912197403,172.21029242134284,0.0034665356916041092,32.39997448541397,134.99193495311786,23.756049708064022
GRPO,179,0,11.475664857789182,82,48.489934372256315,76.69074266391195,-1.1852566918381324e-06,8.297190517416935,62.328828593306405,9.74063281386181
GRPO,180,0,7.092096713359894,52,31.139942920051958,48.674893126945285,0.002192415407644756,14.519269535473159,41.49093797333873,3.9340719821965004
GRPO,181,0,22.70162337255754,268,172.0749251146927,250.68526321268072,0.0017347260188104751,26.8363995078107,105.46583960635736,0.0
GRPO,182,0,5.489144386982093,68,37.97732838681315,63.55247762319889,0.006261882807730742,6.825380104829211,31.938432275453536,0.0
GRPO,183,0,5.90432376747353,46,37.87510647931134,42.99027233276675,0.0059094596048557225,5.3881187309625105,36.85296201817975,0.7149459995302127
GRPO,184,0,8.325562802972554,69,58.42187040897699,64.50530107732965,0.008417642845997027,6.926798929590226,46.488126455644,0.5427879638645683
GRPO,185,0,12.683152668656106,87,53.101196284175515,81.40964742704416,0.00025467325791480336,19.2728123564352,59.535307359032714,10.782650322173895
GRPO,186,0,26.728219132950006,148,109.76349201986848,138.5058267025094,0.003608468932374289,23.27208026183237,124.6308188874972,25.881283345734946
GRPO,187,0,6.651106303346233,57,30.970870353763267,53.26863891735122,0.00756373463151261,5.727547151603259,39.1020372957898,4.3167268485187265
GRPO,188,0,10.838175268859704,83,41.33464070135104,77.71112140726741,0.00020448890711628604,16.644145831456445,55.49097942979063,9.61204133443608
GRPO,189,0,73.7369817099143,377,316.6025529242601,352.8340958008641,0.0003585285040843379,60.74096688914992,290.45571144373497,75.85162575888887
GRPO,190,0,5.646112074046398,62,39.62543249595107,57.97837545284608,0.006341099575451933,6.222026010935703,32.55115578957034,0.0
GRPO,191,0,41.88423588659721,201,160.76195090559895,188.16231818917115,0.0040271459062083,60.87379066668287,166.3916779621525,44.2079955117845
GRPO,192,0,8.199705690456401,64,51.57083339789176,59.814571498249684,0.008926739995192116,6.423596017760056,43.92383540346275,2.454653681931977
GRPO,193,0,16.94903144761916,110,75.97210459210226,102.92910191625911,0.00974854350897182,24.130509162674972,81.40657036388127,13.031702467412666
GRPO,194,0,24.151055357042335,145,107.84891386503347,135.62678642123478,0.001152658419400198,24.677193117772156,108.5407696681679,21.14797683896391
GRPO,195,0,8.512757792981064,72,44.07408757385722,67.35281686478746,8.971923799585834e-07,7.223994404796922,53.336194442495206,3.8997658697340336
GRPO,196,0,18.119548937949297,114,76.22712648364221,106.77208753371626,0.001524685053044504,23.600730054516383,91.09309100395018,14.989553099050067
GRPO,197,0,34.901067101554,177,133.4190255866169,165.61174359826765,0.008770063918017917,49.57824859554355,148.0149094233007,35.818612982097264
GRPO,198,0,37.38126507464037,226,162.18216164914,211.57056561229962,0.007353964893415823,26.513875191594774,157.2345802881982,37.17898916438264
GRPO,199,0,19.680687576940954,127,105.59448110390383,118.8412261024278,0.0018570871779358823,36.30291020408513,92.75827485616426,9.56675808857862
GRPO,200,0,7.905687825637078,62,47.48541586568538,57.99483053827411,0.00717766404950385,6.2171401905006825,42.18788747387814,2.973739212001619
GRPO,201,0,20.42141408917482,125,79.75097322685811,116.97150524034166,0.006301451865203938,36.89773248972369,95.61818175848822,18.09418739789952
GRPO,202,0,13.68734142041862,95,58.31441686917919,88.87523513405786,1.3110460335499713e-06,9.801268676086126,69.50036572032889,12.197253016682884
GRPO,203,0,10.238894535685061,77,47.64207003365456,72.0237432154547,1.4642947349713874e-06,16.666993540543587,54.48114556552921,6.3663667398911965
GRPO,204,0,6.428575015070753,68,47.322694812359,63.58240692622556,0.0019840365374281417,6.8089339071538975,33.27229165429135,0.0
GRPO,205,0,14.537691645782362,106,78.88864679738207,99.13882325886189,0.008571200643425968,10.60323005063491,70.60692950910435,8.844390712479935
GRPO,206,0,56.71858033375186,296,220.75394550449286,277.1367515019293,-2.794270624606313e-06,70.04048468742162,208.95548229426308,63.146581595383566
GRPO,207,0,10.486856621509693,79,67.58894485785629,73.86169231322393,0.006771316323096331,7.964849563687492,55.716720904059024,2.8015222452048953
GRPO,208,0,25.263849713321534,378,185.74600233304224,353.9024861632959,0.002614728407265811,37.875554121465356,118.90143900422635,0.10451839344241975
GRPO,209,0,15.345307925750818,93,65.7272965373611,87.10841188662876,0.0032503086449790558,15.963276389496352,75.02421243049214,13.255673972061011
GRPO,210,0,18.79911380419379,239,132.98096521887504,223.8387911034304,0.010903330977787772,23.946735111529918,102.97711716326656,0.0
GRPO,211,0,42.07393221055019,205,161.76715814473866,192.01118846846384,0.0020854499441174163,32.20933777694624,163.36587305036707,48.98285169087778
GRPO,212,0,14.759675011911408,174,108.86767346273578,162.8899435543698,0.008708164551380524,17.48155714435143,73.88398731810344,0.0
GRPO,213,0,9.425463617228484,79,60.26377815623313,73.90674845913301,0.00274582386918316,7.929988589100915,48.34879265926171,2.7747864150293533
GRPO,214,0,11.57041499549992,84,58.0542815370035,78.62187076476225,0.0005124855525937313,8.442819367506358,61.38723372317102,7.55579781000427
GRPO,215,0,19.48267599599622,216,154.1836630512364,201.95505158832455,0.03017036407168034,21.619207175673065,79.50810309478649,0.0
GRPO,216,0,12.05837983237095,80,58.136054982946135,74.90284994056876,0.006968562608381519,12.746059619331486,59.12150042976248,8.628616372248166
GRPO,217,0,32.717793347281926,169,131.2220582357781,158.17762926157167,0.005726356522448447,42.46558971466653,133.6720714044563,33.22339851651243
GRPO,218,0,8.814951066997565,67,48.90801253731371,62.66625116625136,0.0030485439932185733,6.710875507947597,47.6755493239663,4.3434838364084705
GRPO,219,0,25.345917428122025,334,147.66231763687608,312.6038315955347,0.006934471094773848,33.448569525942496,144.78226439924828,7.474499813084028
GRPO,220,0,9.695608265850684,72,41.518055161403794,67.39085848882156,0.005723446876177143,13.62054148329667,56.86583597223538,6.536474374839033
GRPO,221,0,7.410333700751809,72,50.99129441242934,67.34196553342932,0.000710090890292852,7.296759985022986,45.502720965640265,0.0
GRPO,222,0,15.41790511596967,93,62.38016343497363,86.97408335841936,0.001037481811236873,26.273556140333877,76.59165216802538,12.69279536442618
GRPO,223,0,23.731890808356447,175,121.68151313355591,163.6614797467763,0.0071212759075742526,31.26622618839629,114.78295794044196,14.419136857210763
GRPO,224,0,15.361245618935301,173,109.31721767214466,161.9376432966674,0.00023242363012323944,17.32244997023067,85.39165110791522,0.0
GRPO,225,0,5.370143824489502,55,36.96581835117641,51.36979154072015,0.010159462972370196,5.595838879535344,32.613033464017896,0.0
GRPO,226,0,20.574790385295053,134,81.46432617514174,125.36903099705444,9.078394804775658e-05,25.94565887984615,109.48272034649501,17.671954853544143
GRPO,227,0,14.60334047608373,115,70.56638677270814,107.60467236216225,0.007829346092980367,11.506396885841921,66.61009101660812,11.698237623271366
GRPO,228,0,19.046586169397894,346,130.30987332590541,323.88157486307165,0.02040161131562703,34.68211450820334,102.25955775217538,0.0
GRPO,229,0,19.646228400246216,114,78.59053978391374,106.71763016119304,0.007027236155979233,12.397302882908992,91.52227267199301,20.261492685689813
GRPO,230,0,13.670429230388438,92,51.44531897587046,86.05924524967753,0.00033819087902669436,12.87674320741163,71.3372478757207,13.284641101583956
GRPO,231,0,28.778484830718263,156,95.26091478507915,146.0942293052852,0.0013303009439832767,69.12385290106023,129.72097328595822,28.33102670774808
GRPO,232,0,19.33898627434583,107,75.31192764821539,100.13788787565014,0.0010128766475729863,49.20801095001711,90.58286336657423,15.1512100566945
GRPO,233,0,21.151056764309462,233,166.97148429197938,217.89097573616962,0.007992741575795237,23.353539135096256,87.31803329185921,0.0
GRPO,234,0,7.111788391158013,59,39.068037880604685,55.16614825028322,0.0046128650165986685,5.981070967952042,38.64684835352608,3.506530714283775
GRPO,235,0,12.952843009625598,144,94.4419932399032,134.7396599554792,0.00238547180457843,14.40248339055217,67.9291699994341,0.0
GRPO,236,0,8.560545283129612,64,51.04140060047435,59.84671197947745,4.428413090284492e-05,6.517817979267819,43.39915501608898,3.6888629924932763
GRPO,237,0,37.86013593486983,238,194.4714041715076,222.67511354004608,0.0010501199392301752,40.36399995047051,162.43913910834962,27.222250985044784
GRPO,238,0,29.75153787844819,171,116.32182227387895,160.08570175844832,0.0016781272012519183,25.69985987062726,129.01648592361374,31.790480491365273
GRPO,239,0,18.050109594559274,140,115.56516673111771,130.81530071860385,0.0005619959389622113,15.430183541273388,97.06026420924535,4.645600060707368
GRPO,240,0,17.44411082787443,292,134.20528669396958,273.3002884718756,0.02819804518813302,29.323279825198068,68.2087245447977,0.0
GRPO,241,0,8.442414023262065,69,54.40272207208751,64.57860009450862,0.008807959279854324,6.950560385709831,44.51986193821168,2.213141542784128
GRPO,242,0,12.156389708771608,74,53.24954387037076,69.24158991524594,0.005726595699724577,23.660543807500513,56.013249754155375,9.108338841532762
GRPO,243,0,15.64079616338738,109,69.28785383432141,102.07281443823017,0.01084010552746573,10.957216836802058,75.57227611412159,13.780664853068664
GRPO,244,0,14.729606575116636,95,60.317070691243885,88.94170663693974,0.005824335611173864,41.45460542537225,68.86959185480157,10.18430835666462
GRPO,245,0,47.76234282653379,244,204.40694010618643,228.24026938502638,0.012293462943357853,55.25026580548803,177.55455762831804,48.56442305129871
GRPO,246,0,12.535062404123567,86,51.36897967971408,80.50803787327338,0.0018238185381633841,24.447588646967315,61.75438022728012,9.762527424135781
GRPO,247,0,10.1152857062741,75,48.63565846586196,70.12348151493323,0.0029606711432723916,12.947628857045183,58.654844608275816,5.674967706792363
GRPO,248,0,12.246147549036564,89,58.213434647192315,83.31993607164979,0.002654261862164976,8.913592152864238,60.93106276740436,9.441160151511522
GRPO,249,0,24.96215877488953,551,206.64868144689834,515.7439435005783,0.005880460584439236,55.133524658736434,57.269107060281,0.0
